@RELATION histogram
@ATTRIBUTE o1	REAL
@ATTRIBUTE o2	REAL
@ATTRIBUTE o 	{1,2,3,4,5,6}
@DATA
188,18.444444,5
193,19.111111,5
194,19.222222,5
195,19.333333,5
198,19.444444,5
197,19.222222,5
195,19.111111,5
196,19.222222,5
198,19.555556,5
196,19.666667,5
177,17.555556,6
177,17.666667,6
178,17.666667,6
183,17.444444,6
193,19.222222,6
286,27.888889,2
283,27.666667,2
280,27.666667,2
277,27.444444,2
274,27.111111,2
270,26.666667,2
267,26.444444,2
267,26.444444,2
269,26.555556,2
273,27,2
275,27.333333,2
278,27.333333,2
281,27.666667,2
286,27.888889,2
289,28.444444,2
293,28.888889,2
296,29.222222,2
297,29.111111,2
298,29.222222,2
299,29.333333,2
294,29.111111,2
290,28.777778,2
286,27.888889,2
284,28.111111,2
281,28.222222,2
280,28.111111,2
281,28.111111,2
283,28.111111,2
287,28.666667,2
293,29.333333,2
298,29.666667,2
303,30,2
306,29.777778,2
185,18,5
185,18.222222,5
189,18.666667,5
194,19.111111,5
195,19.444444,5
196,19.666667,5
200,19.666667,5
199,19.444444,5
196,19.222222,5
197,19.222222,5
198,18.888889,5
197,19.222222,5
176,17.555556,6
177,17.666667,6
179,18,6
183,18.111111,6
192,19.222222,6
287,28,2
285,27.777778,2
281,27.666667,2
278,27.555556,2
275,27.444444,2
271,26.666667,2
267,26.333333,2
267,26.333333,2
269,26.333333,2
272,27.111111,2
274,27.111111,2
277,27.444444,2
281,27.666667,2
284,27.777778,2
288,28.555556,2
292,28.666667,2
294,28.888889,2
296,29.222222,2
297,29.333333,2
298,29.333333,2
294,29.111111,2
290,28.666667,2
288,28.222222,2
286,28.333333,2
283,28.333333,2
282,28.555556,2
282,28,2
284,28.333333,2
288,28.666667,2
293,29.222222,2
297,29.444444,2
302,29.666667,2
305,29.777778,2
186,18.333333,5
186,18.333333,5
190,18.777778,5
195,19.333333,5
197,19.555556,5
197,19.666667,5
200,19.777778,5
200,19.666667,5
197,19.444444,5
197,19.444444,5
198,19.111111,5
196,19.333333,5
175,17.444444,6
177,17.444444,6
180,17.888889,6
183,18,6
191,19,6
287,28.111111,2
284,27.777778,2
281,27.666667,2
278,27.555556,2
275,27.333333,2
270,26.777778,2
268,26.444444,2
267,26.444444,2
269,26.777778,2
273,27.222222,2
274,27.111111,2
277,27.555556,2
281,27.666667,2
285,28,2
288,28.555556,2
291,28.777778,2
294,29,2
295,29.111111,2
295,29.111111,2
296,29.222222,2
293,28.888889,2
290,28.444444,2
288,28.333333,2
287,28.222222,2
285,28.111111,2
284,28.444444,2
284,28.111111,2
285,28.222222,2
288,28.555556,2
293,29.222222,2
296,29.333333,2
299,29.333333,2
301,29.333333,2
187,18.333333,5
187,18.444444,5
191,18.888889,5
196,19.333333,5
198,19.555556,5
198,19.777778,5
200,19.666667,5
199,19.444444,5
197,19.333333,5
196,19.333333,5
198,19.666667,5
196,19.666667,5
175,17.444444,6
178,17.777778,6
180,17.666667,6
184,18.111111,6
191,18.888889,6
286,28.111111,2
284,28,2
281,27.777778,2
278,27.555556,2
274,27.111111,2
270,26.777778,2
267,26.444444,2
266,26.333333,2
267,26.555556,2
271,26.666667,2
272,26.888889,2
276,27.333333,2
279,27.333333,2
283,27.777778,2
286,28.222222,2
289,28.555556,2
292,28.888889,2
294,28.888889,2
294,29,2
296,29.222222,2
294,29,2
292,28.666667,2
291,28.666667,2
290,28.555556,2
289,28.222222,2
287,28.111111,2
286,28.111111,2
287,28.222222,2
289,28.444444,2
292,29,2
294,29.111111,2
296,29.111111,2
299,29.222222,2
188,18.333333,5
187,18.333333,5
191,18.777778,5
196,19.333333,5
198,19.555556,5
199,19.777778,5
201,19.888889,5
200,19.555556,5
197,19.222222,5
197,19.333333,5
199,19.666667,5
197,19.666667,5
174,17,6
178,17.666667,6
181,17.888889,6
186,18.222222,6
191,19,6
285,28,2
283,27.888889,2
280,27.666667,2
277,27.444444,2
274,27.111111,2
269,26.555556,2
266,26.333333,2
264,26,2
265,26.111111,2
270,26.555556,2
271,26.777778,2
274,27,2
277,27.222222,2
280,27.444444,2
284,28.111111,2
287,28.111111,2
291,28.666667,2
293,29,2
293,29.222222,2
295,29.222222,2
294,28.888889,2
293,28.666667,2
292,28.777778,2
292,28.777778,2
291,28.777778,2
289,28,2
288,28.111111,2
288,28.222222,2
290,28.444444,2
292,28.666667,2
293,28.777778,2
296,29,2
298,29.777778,2
188,18.444444,5
187,18.333333,5
190,18.555556,5
196,19.333333,5
199,19.777778,5
199,19.888889,5
201,19.888889,5
200,19.555556,5
197,19.111111,5
197,19.333333,5
200,19.444444,5
198,19.555556,5
182,18,6
183,18.111111,6
183,18.333333,6
185,18.222222,6
190,18.888889,6
283,27.777778,2
280,27.444444,2
278,27.333333,2
275,27.222222,2
272,26.888889,2
267,26.222222,2
264,26,2
261,25.777778,2
263,26.111111,2
267,26.666667,2
269,26.666667,2
271,26.777778,2
274,27.111111,2
277,27.111111,2
281,27.888889,2
285,28.111111,2
290,28.777778,2
292,29.111111,2
292,29,2
294,29.111111,2
294,29,2
294,28.888889,2
294,28.777778,2
294,28.777778,2
294,29.111111,2
293,28.666667,2
291,28.666667,2
291,28.777778,2
292,28.888889,2
294,29.111111,2
295,29.111111,2
297,29.111111,2
299,29.444444,2
188,18.444444,5
187,18.333333,5
190,18.444444,5
196,19.333333,5
198,19.666667,5
199,19.888889,5
200,19.666667,5
198,19.333333,5
196,19.111111,5
195,19.111111,5
199,19.333333,5
197,19.333333,5
188,18.777778,6
185,18.555556,6
186,18.444444,6
190,18.777778,6
281,27.666667,2
278,27.444444,2
276,27.222222,2
273,27,2
269,26.555556,2
264,26,2
260,25.444444,2
258,25.555556,2
259,25.555556,2
264,26.333333,2
265,26.222222,2
268,26.444444,2
271,26.555556,2
275,26.666667,2
279,27.555556,2
284,27.666667,2
289,28.666667,2
291,28.777778,2
291,28.888889,2
293,29,2
293,29,2
294,29.222222,2
295,28.888889,2
295,29,2
296,29.222222,2
295,29.111111,2
293,29,2
293,29,2
294,28.888889,2
296,29.222222,2
297,29.444444,2
299,29.444444,2
300,29.555556,2
188,18.333333,5
187,18.222222,5
190,18.555556,5
197,19.444444,5
199,19.666667,5
200,20,5
200,19.777778,5
198,19.222222,5
196,19.222222,5
195,19.111111,5
198,19.777778,5
197,19.666667,5
189,19.222222,6
186,18.333333,6
187,18.444444,6
190,18.777778,6
280,27.555556,2
277,27.333333,2
274,27.111111,2
271,26.777778,2
267,26.555556,2
261,25.666667,2
257,25.222222,2
254,24.888889,2
256,25.222222,2
260,25.888889,2
262,25.777778,2
265,26.666667,2
268,26.555556,2
272,26.666667,2
278,27.444444,2
283,27.666667,2
288,28.555556,2
290,28.888889,2
290,28.666667,2
292,29,2
292,28.666667,2
293,28.888889,2
294,29,2
295,29,2
296,29.222222,2
295,29.111111,2
294,29.111111,2
295,29.333333,2
295,29.222222,2
298,29.555556,2
299,29.777778,2
300,29.555556,2
301,29.666667,2
188,18.444444,5
187,18.444444,5
190,18.666667,5
197,19.333333,5
200,19.888889,5
200,20.111111,5
200,19.888889,5
199,19.444444,5
197,19.222222,5
196,19.111111,5
200,20.111111,5
198,19.666667,5
190,19.333333,6
187,18.444444,6
187,18.555556,6
190,18.666667,6
277,27.111111,2
275,27.111111,2
272,26.888889,2
268,26.555556,2
264,26.333333,2
258,25.444444,2
253,24.666667,2
250,24.444444,2
251,24.666667,2
256,25.222222,2
258,25.777778,2
262,26.222222,2
265,26.333333,2
269,26.111111,2
276,27.222222,2
281,27.777778,2
286,28.111111,2
288,28.555556,2
288,28.333333,2
290,28.666667,2
290,28.444444,2
292,28.666667,2
293,28.777778,2
294,29,2
295,29.222222,2
295,29.111111,2
294,29.222222,2
295,29.222222,2
295,29.111111,2
297,29.555556,2
299,29.888889,2
300,29.777778,2
301,29.777778,2
187,18.333333,5
185,18.111111,5
189,18.666667,5
196,19.444444,5
199,19.666667,5
200,20,5
200,19.777778,5
199,19.333333,5
197,19.111111,5
196,19.222222,5
200,20,5
198,19.777778,5
191,19.222222,6
187,18.666667,6
187,18.444444,6
190,18.888889,6
275,27.222222,2
272,26.777778,2
269,26.666667,2
265,26.222222,2
260,25.777778,2
254,25.111111,2
249,24.333333,2
246,24.222222,2
248,24.555556,2
253,25.111111,2
255,25.666667,2
259,26,2
263,25.555556,2
268,26,2
275,27.222222,2
281,27.888889,2
286,28.111111,2
287,28.333333,2
286,28.111111,2
289,28.444444,2
289,28.555556,2
290,28.444444,2
292,28.666667,2
292,28.888889,2
293,29,2
293,29,2
292,28.888889,2
293,28.888889,2
293,28.666667,2
296,29.333333,2
297,29.666667,2
299,29.777778,2
299,29.555556,2
187,18.444444,5
185,18.111111,5
188,18.444444,5
196,19.444444,5
199,19.888889,5
200,20.111111,5
200,19.777778,5
198,19.333333,5
197,19.333333,5
195,19.111111,5
199,19.777778,5
198,19.777778,5
187,18.666667,6
187,18.444444,6
190,18.777778,6
272,26.777778,2
270,26.444444,2
267,26.333333,2
263,25.888889,2
258,25.444444,2
253,25,2
248,24.444444,2
246,24.444444,2
248,24.888889,2
252,25.666667,2
254,25.555556,2
259,25.888889,2
263,25.444444,2
267,26,2
274,27.111111,2
280,27.555556,2
285,28.111111,2
286,28.333333,2
285,28,2
287,28.111111,2
287,28.444444,2
288,28.333333,2
290,28.777778,2
290,28.666667,2
291,28.888889,2
291,28.888889,2
291,28.666667,2
291,28.666667,2
292,28.777778,2
295,29.222222,2
296,29.444444,2
298,29.333333,2
297,28.888889,2
187,18.222222,5
185,18.111111,5
188,18.666667,5
196,19.444444,5
199,19.666667,5
200,20.111111,5
199,19.666667,5
198,19,5
197,19.222222,5
195,19.111111,5
199,19.777778,5
198,19.777778,5
187,18.666667,6
187,18.333333,6
191,18.666667,6
270,26.444444,2
268,26.333333,2
266,26.222222,2
262,25.777778,2
258,25.444444,2
253,25.111111,2
248,24.666667,2
245,24.555556,2
247,24.888889,2
252,25.888889,2
254,25.555556,2
258,25.555556,2
262,25.777778,2
266,26,2
273,26.888889,2
279,27.333333,2
284,28.222222,2
285,28.222222,2
285,28,2
286,28.111111,2
287,28.444444,2
288,28.666667,2
289,28.777778,2
289,28.444444,2
290,28.666667,2
290,28.777778,2
290,28.666667,2
291,28.555556,2
291,28.555556,2
294,29,2
296,29.111111,2
297,29.333333,2
296,29.444444,2
186,18.111111,5
184,18.111111,5
187,18.555556,5
195,19.333333,5
198,19.555556,5
199,20,5
199,19.777778,5
198,18.888889,5
197,19,5
195,19.111111,5
198,19.555556,5
197,19.666667,5
188,18.666667,6
187,18.444444,6
191,18.777778,6
269,26.444444,2
267,26.333333,2
264,26,2
260,25.666667,2
256,25.333333,2
252,25.111111,2
247,25,2
244,24.444444,2
246,24.444444,2
251,25.222222,2
253,25.555556,2
257,25.666667,2
262,25.555556,2
266,26,2
272,26.777778,2
279,27.555556,2
284,28.222222,2
285,28.222222,2
284,27.888889,2
286,28.333333,2
286,28.222222,2
287,28.444444,2
288,28.555556,2
288,28.333333,2
289,28.444444,2
289,28.444444,2
289,28.555556,2
290,28.444444,2
291,28.666667,2
294,29,2
296,29,2
297,29.222222,2
295,29.111111,2
186,18.222222,5
184,18.222222,5
187,18.444444,5
195,19.222222,5
199,19.777778,5
200,20.111111,5
199,19.888889,5
198,19.111111,5
197,18.888889,5
195,19,5
197,19.444444,5
196,19.666667,5
187,18.666667,6
186,18.555556,6
190,18.888889,6
267,26.444444,2
265,26,2
262,25.888889,2
258,25.333333,2
254,25.222222,2
250,24.555556,2
245,25,2
243,24.333333,2
245,24.555556,2
250,24.666667,2
252,24.888889,2
257,25.333333,2
261,25.222222,2
266,25.888889,2
272,26.888889,2
279,27.666667,2
283,28,2
284,28.333333,2
283,27.888889,2
284,27.888889,2
284,28,2
285,28.222222,2
286,28.222222,2
287,28.333333,2
288,28.555556,2
288,28.333333,2
289,28.555556,2
290,28.666667,2
291,28.666667,2
294,29.111111,2
296,29.333333,2
296,29.222222,2
294,29,2
186,18.222222,5
184,18.111111,5
187,18.444444,5
195,19.222222,5
199,19.555556,5
200,20.111111,5
199,19.777778,5
198,19.111111,5
197,19.111111,5
194,19,5
196,19.444444,5
195,19.444444,5
185,18.444444,6
185,18.222222,6
190,18.777778,6
265,26.333333,2
264,25.777778,2
261,26,2
258,25.555556,2
253,24.888889,2
250,24.333333,2
246,24.111111,2
244,24.111111,2
245,24.222222,2
249,24.666667,2
252,24.888889,2
257,25.222222,2
261,25.555556,2
266,25.888889,2
272,26.888889,2
278,27.333333,2
282,28,2
283,28.222222,2
282,27.888889,2
284,28,2
283,27.888889,2
285,28.111111,2
286,28.333333,2
286,28.333333,2
287,28.555556,2
288,28.444444,2
289,28.666667,2
290,28.666667,2
291,28.666667,2
293,28.888889,2
294,29.111111,2
294,29.111111,2
291,28.888889,2
187,18.222222,5
185,18.111111,5
188,18.666667,5
195,19.111111,5
200,19.666667,5
201,20.222222,5
200,19.777778,5
198,19.222222,5
197,19.111111,5
195,19,5
197,19.444444,5
195,19.444444,5
189,18.555556,6
262,25.888889,2
261,25.777778,2
258,25.222222,2
255,25.111111,2
252,24.888889,2
249,24.444444,2
246,24,2
244,23.555556,2
245,23.888889,2
250,24.555556,2
253,25,2
258,25.666667,2
262,25.888889,2
267,26.111111,2
272,26.888889,2
277,27.333333,2
281,27.777778,2
283,28,2
282,27.777778,2
283,28,2
283,27.777778,2
285,28,2
285,28.222222,2
285,28.222222,2
286,28.333333,2
288,28.444444,2
289,28.666667,2
290,28.666667,2
290,28.555556,2
291,28.555556,2
292,28.777778,2
291,28.777778,2
289,28.666667,2
187,18.222222,5
185,18.111111,5
188,18.555556,5
195,19.333333,5
200,19.888889,5
200,20,5
200,19.888889,5
198,19.444444,5
197,19.111111,5
195,19.111111,5
197,19.777778,5
196,19.555556,5
189,18.444444,6
259,25.555556,2
257,25.333333,2
255,25.111111,2
254,25,2
251,24.888889,2
249,24.666667,2
247,24.555556,2
246,24,2
247,24.333333,2
251,24.666667,2
255,25.333333,2
260,25.777778,2
264,26.222222,2
268,26.222222,2
272,26.777778,2
277,27.444444,2
281,27.666667,2
283,27.888889,2
283,27.888889,2
284,28,2
284,28,2
285,28.111111,2
285,28.111111,2
285,28.222222,2
286,28.333333,2
287,28.333333,2
287,28.333333,2
288,28.444444,2
288,28.444444,2
289,28.444444,2
289,28.555556,2
288,28.333333,2
286,28.111111,2
187,18.222222,5
186,18.222222,5
188,18.333333,5
194,19.111111,5
199,19.777778,5
200,20.111111,5
200,19.888889,5
198,19.222222,5
196,19,5
194,18.888889,5
197,19.666667,5
196,19.666667,5
188,18.666667,6
256,25.111111,2
255,25,2
253,24.777778,2
253,24.777778,2
251,24.888889,2
251,24.888889,2
249,24.666667,2
248,24.555556,2
249,24.777778,2
253,25,2
256,25.444444,2
262,26,2
265,26.333333,2
269,26.444444,2
273,26.888889,2
277,27.333333,2
281,27.777778,2
283,28,2
283,27.888889,2
284,27.888889,2
283,28,2
284,28.111111,2
284,28.111111,2
284,28,2
284,28.222222,2
285,28.111111,2
285,28.222222,2
286,28.111111,2
286,28.111111,2
287,28.444444,2
286,28.111111,2
284,27.777778,2
281,27.666667,2
188,18.444444,5
186,18.222222,5
188,18.222222,5
194,19,5
199,19.666667,5
200,20.111111,5
199,19.888889,5
197,19.111111,5
196,19,5
194,18.888889,5
197,19.666667,5
196,19.555556,5
188,18.666667,6
254,25,2
253,25,2
252,24.666667,2
253,24.888889,2
251,25,2
251,24.888889,2
249,24.444444,2
249,24.444444,2
249,24.777778,2
253,25,2
257,25.555556,2
261,26,2
264,26.111111,2
268,26.333333,2
272,26.666667,2
276,27.111111,2
280,27.666667,2
284,28.111111,2
284,28,2
284,28,2
283,28,2
283,27.777778,2
283,27.777778,2
283,27.888889,2
284,28.111111,2
285,28.111111,2
285,28.111111,2
285,28,2
285,28,2
285,27.888889,2
284,28,2
281,27.777778,2
278,27.444444,2
188,18.444444,5
186,18.333333,5
188,18.222222,5
194,19.111111,5
198,19.666667,5
199,19.777778,5
198,19.777778,5
196,19.111111,5
195,18.888889,5
194,19,5
197,19.555556,5
196,19.555556,5
188,18.444444,6
253,24.777778,2
252,25,2
250,24.777778,2
250,24.666667,2
249,24.777778,2
248,24.555556,2
247,24.666667,2
247,24.333333,2
247,24.666667,2
251,24.666667,2
255,25.444444,2
260,25.777778,2
263,26,2
268,26.333333,2
271,26.444444,2
276,27.111111,2
280,27.555556,2
284,27.888889,2
284,28,2
284,28.222222,2
283,28,2
283,27.888889,2
282,27.777778,2
283,27.777778,2
284,27.888889,2
284,28.111111,2
284,28.222222,2
284,28.222222,2
284,28.111111,2
283,27.777778,2
282,27.666667,2
279,27.333333,2
276,27.222222,2
187,18.222222,5
185,18.222222,5
187,18.222222,5
192,18.888889,5
197,19.444444,5
198,19.777778,5
197,19.666667,5
195,19.111111,5
195,18.888889,5
194,19,5
197,19.555556,5
196,19.555556,5
187,18.444444,6
252,24.444444,2
250,24.666667,2
248,24.444444,2
247,24.222222,2
246,24.444444,2
245,24.222222,2
244,24.444444,2
244,24,2
245,24.222222,2
250,24.777778,2
254,25.222222,2
259,25.555556,2
263,26,2
268,26.333333,2
271,26.555556,2
275,27,2
279,27.555556,2
282,27.666667,2
283,27.888889,2
283,28,2
282,27.777778,2
281,27.666667,2
281,27.666667,2
281,27.777778,2
282,28,2
283,28,2
282,27.777778,2
283,28,2
282,27.888889,2
281,27.777778,2
279,27.555556,2
277,27.111111,2
274,27,2
187,18.333333,5
185,18.222222,5
186,18.222222,5
192,18.777778,5
196,19.333333,5
198,19.888889,5
197,19.555556,5
196,19.222222,5
196,18.888889,5
194,18.888889,5
197,19.666667,5
197,19.555556,5
186,18.444444,6
250,25.111111,2
248,24.777778,2
246,24.222222,2
246,24.222222,2
245,24.222222,2
244,23.888889,2
243,24.111111,2
243,23.777778,2
244,23.888889,2
249,24.555556,2
253,25.222222,2
258,25.555556,2
262,26.111111,2
267,26.333333,2
270,26.444444,2
275,27,2
278,27.333333,2
281,27.666667,2
282,27.888889,2
282,27.888889,2
281,27.666667,2
280,27.666667,2
279,27.555556,2
279,27.666667,2
281,27.888889,2
281,27.777778,2
281,27.777778,2
282,27.777778,2
281,27.666667,2
279,27.444444,2
278,27.666667,2
276,27.333333,2
273,27,2
187,18.222222,5
185,18.111111,5
186,18.444444,5
191,18.888889,5
195,19.222222,5
197,19.555556,5
197,19.666667,5
196,19.222222,5
197,19.333333,5
195,19.333333,5
198,19.666667,5
198,19.666667,5
247,24.444444,2
247,24.444444,2
245,24.222222,2
245,24.333333,2
244,24.222222,2
243,23.777778,2
243,24,2
243,24,2
244,24.111111,2
249,24.666667,2
253,25.222222,2
258,25.666667,2
262,26,2
267,26.333333,2
270,26.444444,2
274,26.888889,2
278,27.333333,2
281,27.666667,2
282,27.888889,2
282,27.888889,2
281,27.666667,2
281,27.666667,2
280,27.666667,2
280,27.666667,2
281,27.666667,2
282,27.888889,2
281,27.777778,2
281,27.666667,2
280,27.555556,2
279,27.444444,2
277,27.333333,2
275,27.222222,2
273,27.111111,2
186,18.333333,5
185,18.222222,5
185,18.222222,5
190,18.666667,5
195,19.222222,5
197,19.777778,5
197,19.777778,5
197,19.333333,5
198,19.444444,5
196,19.111111,5
199,19.777778,5
199,19.666667,5
245,24.222222,2
245,24.555556,2
244,24.333333,2
245,24.444444,2
244,24.333333,2
243,23.888889,2
243,24,2
242,24,2
244,24.222222,2
248,24.444444,2
253,25.222222,2
258,25.666667,2
262,25.888889,2
266,26.222222,2
270,26.444444,2
273,26.777778,2
277,27.222222,2
280,27.555556,2
281,27.888889,2
281,28,2
281,27.666667,2
280,27.555556,2
279,27.555556,2
279,27.555556,2
281,27.777778,2
281,27.888889,2
281,27.777778,2
281,27.888889,2
279,27.444444,2
278,27.444444,2
276,27.222222,2
275,27,2
272,26.888889,2
186,18.222222,5
184,18.222222,5
184,18.222222,5
190,18.888889,5
194,19,5
197,19.666667,5
197,19.666667,5
197,19.444444,5
198,19.333333,5
197,19.111111,5
199,19.666667,5
200,20,5
186,18.222222,5
184,18.222222,5
184,18.222222,5
190,18.777778,5
194,19.222222,5
196,19.555556,5
197,19.555556,5
197,19.444444,5
198,19.333333,5
197,19.111111,5
199,19.777778,5
199,19.777778,5
186,18.222222,5
185,18.222222,5
184,18.222222,5
190,18.666667,5
195,19.222222,5
197,19.555556,5
197,19.666667,5
197,19.444444,5
198,19.333333,5
198,19.222222,5
199,19.777778,5
199,19.666667,5
186,18.222222,5
185,18.222222,5
184,18.111111,5
190,18.777778,5
195,19.111111,5
198,19.555556,5
198,19.777778,5
197,19.333333,5
199,19.333333,5
198,19.111111,5
199,19.777778,5
200,19.888889,5
187,18.333333,5
185,18.111111,5
185,18.111111,5
191,19,5
196,19.555556,5
198,19.888889,5
199,19.888889,5
197,19.111111,5
199,19.222222,5
198,19.222222,5
199,19.666667,5
201,20.111111,5
188,18.333333,5
186,18.333333,5
186,18.111111,5
191,18.777778,5
196,19.333333,5
199,19.666667,5
199,20,5
197,19.333333,5
198,19.444444,5
198,19.444444,5
200,19.777778,5
202,20.111111,5
188,18.444444,5
187,18.333333,5
186,18,5
192,18.777778,5
197,19.444444,5
199,19.888889,5
199,20,5
198,19.333333,5
198,19.222222,5
198,19.333333,5
200,19.888889,5
202,20.111111,5
188,18.444444,5
187,18.444444,5
186,17.888889,5
192,18.888889,5
197,19.555556,5
199,19.888889,5
199,19.888889,5
197,19.222222,5
197,19.222222,5
198,19.333333,5
200,19.777778,5
202,20.111111,5
189,18.555556,5
187,18.333333,5
186,18,5
192,18.777778,5
197,19.555556,5
199,19.777778,5
198,19.888889,5
197,19.333333,5
197,19.333333,5
197,19.222222,5
199,19.777778,5
202,20.111111,5
189,18.444444,5
187,18.444444,5
187,18.444444,5
192,18.888889,5
196,19.333333,5
198,19.666667,5
198,19.888889,5
196,19.222222,5
196,19.111111,5
197,19.111111,5
199,19.777778,5
201,20.111111,5
137,13.111111,1
134,13.222222,1
189,18.444444,5
187,18.444444,5
186,18.444444,5
191,18.888889,5
196,19.222222,5
198,19.777778,5
197,19.666667,5
196,19.333333,5
196,19,5
197,19.111111,5
199,19.666667,5
201,20.111111,5
140,13,1
143,13.888889,1
144,14.111111,1
143,14.222222,1
142,13.777778,1
138,13.666667,1
146,14.111111,1
148,14.666667,1
149,14.666667,1
148,14.777778,1
146,14.444444,1
142,13.888889,1
136,13.111111,1
145,13.888889,1
149,14.777778,1
150,14.777778,1
151,15,1
150,14.888889,1
148,14.555556,1
143,14,1
138,13.444444,1
134,13.222222,1
149,14.777778,1
151,14.888889,1
152,15.111111,1
153,15.222222,1
152,14.888889,1
150,14.666667,1
144,14.222222,1
139,13.555556,1
136,13.333333,1
134,13.111111,1
152,15,1
151,14.777778,1
153,15.222222,1
153,15.111111,1
154,15.222222,1
153,15.111111,1
150,15,1
145,14.222222,1
141,13.777778,1
139,13.666667,1
138,13.555556,1
135,13.333333,1
155,15.555556,1
153,15,1
154,15,1
154,15.333333,1
155,15.333333,1
153,15,1
150,14.666667,1
146,14.444444,1
144,14.333333,1
142,13.888889,1
141,13.888889,1
138,14.111111,1
137,13.888889,1
133,13,1
169,17.444444,1
159,15.666667,1
155,15.333333,1
155,15,1
154,15.333333,1
154,15.333333,1
152,15.222222,1
149,14.555556,1
146,14.444444,1
145,14.222222,1
144,14.222222,1
143,14.111111,1
141,14.333333,1
139,14.222222,1
137,13.444444,1
133,12.777778,1
130,12.666667,1
176,17.777778,1
165,16.222222,1
160,16.111111,1
157,15.666667,1
154,15.111111,1
152,14.888889,1
151,15,1
151,14.777778,1
148,14.666667,1
148,14.555556,1
147,14.444444,1
146,14.666667,1
145,15,1
144,14.222222,1
142,13.444444,1
140,13.666667,1
138,13.444444,1
135,13.222222,1
130,12.666667,1
193,19.888889,1
183,18.333333,1
171,17.111111,1
165,16.555556,1
161,16.111111,1
157,15.444444,1
153,14.888889,1
151,14.555556,1
151,14.888889,1
150,14.888889,1
150,14.666667,1
150,14.666667,1
149,15.333333,1
148,15.111111,1
147,13.777778,1
146,13.666667,1
144,14.111111,1
142,14,1
139,13.666667,1
134,13.111111,1
129,12.555556,1
213,21.666667,1
204,21.111111,1
193,19.888889,1
179,18.111111,1
172,17.222222,1
168,16.555556,1
162,16.111111,1
158,15.666667,1
156,15.222222,1
155,15.333333,1
153,15.111111,1
154,15,1
155,15.555556,1
154,15.777778,1
152,14.555556,1
151,15,1
149,14.777778,1
148,14.555556,1
147,14.444444,1
143,14,1
138,13.444444,1
132,12.777778,1
128,12.222222,1
124,12.111111,1
223,21.111111,1
213,21.333333,1
202,20.555556,1
188,19.333333,1
181,18.444444,1
176,17.555556,1
170,16.888889,1
167,16.777778,1
164,16.555556,1
161,15.888889,1
159,15.555556,1
160,16,1
160,16.555556,1
153,15.333333,1
152,15.111111,1
151,14.888889,1
150,14.777778,1
146,14.333333,1
140,13.777778,1
134,13,1
131,12.888889,1
128,12.666667,1
124,12.666667,1
212,20.333333,1
199,20.666667,1
193,20.111111,1
188,19.333333,1
182,18.444444,1
176,17.555556,1
172,17.222222,1
169,16.777778,1
166,16.222222,1
166,16.777778,1
156,15.444444,1
154,15.222222,1
153,14.888889,1
153,15.111111,1
152,15.111111,1
147,14.555556,1
141,13.777778,1
137,13.444444,1
135,13.333333,1
132,12.888889,1
129,13,1
126,12.666667,1
209,20,1
204,20.444444,1
200,21.333333,1
193,20,1
185,18.555556,1
180,17.666667,1
175,17.222222,1
172,17.111111,1
171,17.333333,1
157,15.666667,1
156,15.555556,1
155,15.333333,1
155,15.333333,1
153,15.222222,1
147,14.333333,1
143,14.111111,1
141,13.888889,1
139,13.666667,1
136,13.333333,1
134,13.555556,1
131,13.444444,1
127,12.333333,1
215,20.333333,1
211,20.666667,1
204,20.888889,1
195,20.333333,1
187,18,1
182,17.666667,1
179,18.222222,1
176,17.222222,1
155,14.888889,1
155,15.222222,1
156,15.555556,1
155,15.444444,1
151,15,1
147,14.333333,1
145,14.333333,1
143,14,1
142,13.888889,1
140,14,1
138,14,1
136,14,1
132,12.666667,1
132,12.777778,1
216,21,1
207,20.777778,1
200,19.111111,1
193,18.222222,1
188,18.888889,1
182,17.555556,1
161,16,1
156,15.111111,1
155,15.222222,1
154,15.222222,1
153,15.222222,1
150,14.888889,1
147,14.555556,1
146,14.333333,1
144,14.111111,1
144,14.222222,1
142,14.555556,1
141,14.333333,1
139,13.777778,1
137,13.222222,1
137,13.444444,1
135,13.111111,1
213,20.222222,1
206,19.666667,1
185,18.777778,1
175,17.444444,1
166,16.555556,1
161,16.111111,1
158,15.777778,1
154,15.111111,1
152,14.777778,1
151,14.888889,1
149,14.888889,1
148,14.555556,1
147,14.222222,1
147,14.777778,1
146,15.111111,1
144,14.444444,1
144,13.444444,1
142,13.888889,1
141,13.666667,1
138,13.555556,1
201,21.111111,1
193,19.888889,1
182,18.222222,1
172,17,1
166,16.444444,1
162,16.111111,1
156,15.333333,1
153,14.666667,1
152,14.888889,1
150,14.666667,1
150,14.777778,1
150,14.555556,1
150,15.222222,1
150,15.444444,1
149,14.111111,1
147,14.444444,1
146,14.444444,1
144,14.111111,1
213,22,1
204,21.555556,1
191,19.333333,1
181,18.111111,1
175,17.444444,1
169,16.777778,1
162,16.111111,1
160,15.888889,1
157,15.666667,1
153,15,1
154,15.111111,1
155,15.666667,1
155,16.111111,1
154,15.222222,1
153,14.333333,1
154,15,1
152,14.777778,1
152,15,1
151,14.888889,1
148,14.555556,1
143,14.111111,1
136,13.222222,1
223,20.888889,1
214,21,1
202,21.333333,1
192,20.111111,1
186,18.888889,1
179,17.888889,1
173,17.333333,1
169,17,1
165,16.444444,1
161,15.777778,1
161,16.222222,1
161,16.555556,1
